District,Type,2005,2015,2038,2050
233,Town,0,0,0,0
234,Metropolitan,32.83705667,32.83705667,32.83705667,32.83705667
234,Rural,0,0,0,0
234,Town,0,0,0,0
235,Metropolitan,22.51624188,22.51624188,22.51624188,22.51624188
235,Rural,0,0,0,0
235,Town,0,0,0,0
236,Metropolitan,25.48421099,25.48421099,25.48421099,25.48421099
236,Rural,0,0,0,0
236,Town,0,0,0,0
237,Metropolitan,21.2003773,21.2003773,21.2003773,21.2003773
237,Rural,0,0,0,0
237,Town,0,0,0,0
238,Metropolitan,35.7842435,35.7842435,35.7842435,35.7842435
238,Rural,0,0,0,0
238,Town,0,0,0,0
239,Metropolitan,58.41005793,58.41005793,58.41005793,58.41005793
239,Rural,0,0,0,0
239,Town,0,0,0,0
240,Metropolitan,399.1332969,399.1332969,399.1332969,399.1332969
240,Rural,0,0,0,0
240,Town,0,0,0,0
241,Metropolitan,88.37356416,88.37356416,88.37356416,88.37356416
241,Rural,0,0,0,0
241,Town,0,0,0,0
242,Metropolitan,30.48970933,30.48970933,30.48970933,30.48970933
242,Rural,0,0,0,0
242,Town,0,0,0,0
243,Metropolitan,177.822851,177.822851,177.822851,177.822851
243,Rural,0,0,0,0
243,Town,0,0,0,0
244,Metropolitan,42.0516049,42.0516049,42.0516049,42.0516049
244,Rural,0,0,0,0
244,Town,0,0,0,0
245,Metropolitan,49.51482873,49.51482873,49.51482873,49.51482873
245,Rural,0,0,0,0
245,Town,0,0,0,0
246,Metropolitan,79.02973804,79.02973804,79.02973804,79.02973804
246,Rural,0,0,0,0
246,Town,0,0,0,0
247,Metropolitan,38.12574336,38.12574336,38.12574336,38.12574336
247,Rural,0,0,0,0
247,Town,0,0,0,0
248,Metropolitan,93.42231953,93.42231953,93.42231953,93.42231953
248,Rural,0,0,0,0
248,Town,0,0,0,0
249,Metropolitan,58.52312316,58.52312316,58.52312316,58.52312316
249,Rural,0,0,0,0
249,Town,0,0,0,0
250,Metropolitan,159.135231,159.135231,159.135231,159.135231
250,Rural,0,0,0,0
250,Town,0,0,0,0
251,Metropolitan,41.35782133,41.35782133,41.35782133,41.35782133
251,Rural,0,0,0,0
251,Town,0,0,0,0
252,Metropolitan,116.3978853,116.3978853,116.3978853,116.3978853
252,Rural,0,0,0,0
252,Town,0,0,0,0
253,Metropolitan,2.210618788,2.210618788,2.210618788,2.210618788
253,Rural,0,0,0,0
253,Town,0,0,0,0
254,Metropolitan,26.49540305,26.49540305,26.49540305,26.49540305
254,Rural,0,0,0,0
254,Town,0,0,0,0
255,Metropolitan,341.8685337,341.8685337,341.8685337,341.8685337
255,Rural,0,0,0,0
255,Town,0,0,0,0
256,Metropolitan,106.3903297,106.3903297,106.3903297,106.3903297
256,Rural,0,0,0,0
256,Town,0,0,0,0
257,Metropolitan,45.86848137,45.86848137,45.86848137,45.86848137
257,Rural,0,0,0,0
257,Town,0,0,0,0
258,Metropolitan,30.51824192,30.51824192,30.51824192,30.51824192
258,Rural,0,0,0,0
258,Town,0,0,0,0
259,Metropolitan,145.1657222,145.1657222,145.1657222,145.1657222
259,Rural,0,0,0,0
259,Town,0,0,0,0
260,Metropolitan,60.78711355,60.78711355,60.78711355,60.78711355
260,Rural,0,0,0,0
260,Town,0,0,0,0
261,Metropolitan,263.1670685,263.1670685,263.1670685,263.1670685
261,Rural,0,0,0,0
261,Town,0,0,0,0
262,Metropolitan,185.6906259,185.6906259,185.6906259,185.6906259
262,Rural,0,0,0,0
262,Town,0,0,0,0
263,Metropolitan,116.8862108,116.8862108,116.8862108,116.8862108
263,Rural,0,0,0,0
263,Town,0,0,0,0
264,Metropolitan,126.289502,126.289502,126.289502,126.289502
264,Rural,0,0,0,0
264,Town,0,0,0,0
265,Metropolitan,46.56697852,46.56697852,46.56697852,46.56697852
265,Rural,0,0,0,0
265,Town,0,0,0,0
266,Metropolitan,342.742674,342.742674,342.742674,342.742674
266,Rural,0,0,0,0
266,Town,0,0,0,0
267,Metropolitan,418.0487694,418.0487694,418.0487694,418.0487694
267,Rural,0,0,0,0
267,Town,0,0,0,0
268,Metropolitan,443.6559044,443.6559044,443.6559044,443.6559044
268,Rural,0,0,0,0
268,Town,0,0,0,0
269,Metropolitan,60.29185615,60.29185615,60.29185615,60.29185615
269,Rural,0,0,0,0
269,Town,0,0,0,0
270,Metropolitan,87.69184056,87.69184056,87.69184056,87.69184056
270,Rural,0,0,0,0
270,Town,0,0,0,0
271,Metropolitan,457.2845183,457.2845183,457.2845183,457.2845183
271,Rural,0,0,0,0
271,Town,0,0,0,0
272,Metropolitan,159.3661901,159.3661901,159.3661901,159.3661901
272,Rural,0,0,0,0
272,Town,0,0,0,0
273,Metropolitan,337.8649171,337.8649171,337.8649171,337.8649171
273,Rural,0,0,0,0
273,Town,0,0,0,0
274,Metropolitan,0,0,0,0
274,Rural,1012.502732,1012.502732,1012.502732,1012.502732
274,Town,0,0,0,0
275,Metropolitan,0,0,0,0
275,Rural,723.9628574,723.9628574,723.9628574,723.9628574
275,Town,0,0,0,0
276,Metropolitan,381.9293547,381.9293547,381.9293547,381.9293547
276,Rural,0,0,0,0
276,Town,0,0,0,0
277,Metropolitan,54.44269177,54.44269177,54.44269177,54.44269177
277,Rural,0,0,0,0
277,Town,0,0,0,0
278,Metropolitan,107.6071669,107.6071669,107.6071669,107.6071669
278,Rural,0,0,0,0
278,Town,0,0,0,0
279,Metropolitan,218.6208111,218.6208111,218.6208111,218.6208111
279,Rural,0,0,0,0
279,Town,0,0,0,0
280,Metropolitan,191.8005168,191.8005168,191.8005168,191.8005168
280,Rural,0,0,0,0
280,Town,0,0,0,0
281,Metropolitan,692.7492745,692.7492745,692.7492745,692.7492745
281,Rural,0,0,0,0
281,Town,0,0,0,0
282,Metropolitan,100.9624033,100.9624033,100.9624033,100.9624033
282,Rural,0,0,0,0
282,Town,0,0,0,0
283,Metropolitan,210.2585273,210.2585273,210.2585273,210.2585273
283,Rural,0,0,0,0
283,Town,0,0,0,0
284,Metropolitan,38.83285538,38.83285538,38.83285538,38.83285538
284,Rural,0,0,0,0
284,Town,0,0,0,0
285,Metropolitan,419.0318602,419.0318602,419.0318602,419.0318602
285,Rural,0,0,0,0
285,Town,0,0,0,0
286,Metropolitan,64.81394048,64.81394048,64.81394048,64.81394048
286,Rural,0,0,0,0
286,Town,0,0,0,0
287,Metropolitan,54.95253042,54.95253042,54.95253042,54.95253042
287,Rural,0,0,0,0
287,Town,0,0,0,0
288,Metropolitan,20.00973731,20.00973731,20.00973731,20.00973731
288,Rural,0,0,0,0
288,Town,0,0,0,0
289,Metropolitan,77.01038471,77.01038471,77.01038471,77.01038471
289,Rural,0,0,0,0
289,Town,0,0,0,0
290,Metropolitan,187.6996524,187.6996524,187.6996524,187.6996524
290,Rural,0,0,0,0
290,Town,0,0,0,0
291,Metropolitan,37.28491698,37.28491698,37.28491698,37.28491698
291,Rural,0,0,0,0
291,Town,0,0,0,0
292,Metropolitan,95.03178914,95.03178914,95.03178914,95.03178914
292,Rural,0,0,0,0
292,Town,0,0,0,0
293,Metropolitan,677.661885,677.661885,677.661885,677.661885
293,Rural,0,0,0,0
293,Town,0,0,0,0
294,Metropolitan,173.3684108,173.3684108,173.3684108,173.3684108
294,Rural,0,0,0,0
294,Town,0,0,0,0
295,Metropolitan,331.5109856,331.5109856,331.5109856,331.5109856
295,Rural,0,0,0,0
295,Town,0,0,0,0
296,Metropolitan,45.77571108,45.77571108,45.77571108,45.77571108
296,Rural,0,0,0,0
296,Town,0,0,0,0
297,Metropolitan,54.34452158,54.34452158,54.34452158,54.34452158
297,Rural,0,0,0,0
297,Town,0,0,0,0
298,Metropolitan,75.58563134,75.58563134,75.58563134,75.58563134
298,Rural,0,0,0,0
298,Town,0,0,0,0
299,Metropolitan,76.84566105,76.84566105,76.84566105,76.84566105
299,Rural,0,0,0,0
299,Town,0,0,0,0
300,Metropolitan,282.3110742,282.3110742,282.3110742,282.3110742
300,Rural,0,0,0,0
300,Town,0,0,0,0
301,Metropolitan,464.5057564,464.5057564,464.5057564,464.5057564
301,Rural,0,0,0,0
301,Town,0,0,0,0
302,Metropolitan,177.4421193,177.4421193,177.4421193,177.4421193
302,Rural,0,0,0,0
302,Town,0,0,0,0
303,Metropolitan,84.65950775,84.65950775,84.65950775,84.65950775
303,Rural,0,0,0,0
303,Town,0,0,0,0
304,Metropolitan,203.0963251,203.0963251,203.0963251,203.0963251
304,Rural,0,0,0,0
304,Town,0,0,0,0
305,Metropolitan,335.4348794,335.4348794,335.4348794,335.4348794
305,Rural,0,0,0,0
305,Town,0,0,0,0
306,Metropolitan,208.8887318,208.8887318,208.8887318,208.8887318
306,Rural,0,0,0,0
306,Town,0,0,0,0
307,Metropolitan,527.5233282,527.5233282,527.5233282,527.5233282
307,Rural,0,0,0,0
307,Town,0,0,0,0
308,Metropolitan,690.0048373,690.0048373,690.0048373,690.0048373
308,Rural,0,0,0,0
308,Town,0,0,0,0
309,Metropolitan,168.9084385,168.9084385,168.9084385,168.9084385
309,Rural,0,0,0,0
309,Town,0,0,0,0
310,Metropolitan,616.7645786,616.7645786,616.7645786,616.7645786
310,Rural,0,0,0,0
310,Town,0,0,0,0
311,Metropolitan,959.7872331,959.7872331,959.7872331,959.7872331
311,Rural,0,0,0,0
311,Town,0,0,0,0
312,Metropolitan,281.5563487,281.5563487,281.5563487,281.5563487
312,Rural,0,0,0,0
312,Town,0,0,0,0
313,Metropolitan,0,0,0,0
313,Rural,514.8659528,514.8659528,514.8659528,514.8659528
313,Town,0,0,0,0
314,Metropolitan,242.1784282,242.1784282,242.1784282,242.1784282
314,Rural,0,0,0,0
314,Town,0,0,0,0
315,Metropolitan,300.1427203,300.1427203,300.1427203,300.1427203
315,Rural,0,0,0,0
315,Town,0,0,0,0
316,Metropolitan,0,0,0,0
316,Rural,931.3330942,931.3330942,931.3330942,931.3330942
316,Town,0,0,0,0
317,Metropolitan,180.6506527,180.6506527,180.6506527,180.6506527
317,Rural,0,0,0,0
317,Town,0,0,0,0
318,Metropolitan,229.907745,229.907745,229.907745,229.907745
318,Rural,0,0,0,0
318,Town,0,0,0,0
319,Metropolitan,405.8467299,405.8467299,405.8467299,405.8467299
319,Rural,0,0,0,0
319,Town,0,0,0,0
320,Metropolitan,413.3111096,413.3111096,413.3111096,413.3111096
320,Rural,0,0,0,0
320,Town,0,0,0,0
321,Metropolitan,60.60565747,60.60565747,60.60565747,60.60565747
321,Rural,0,0,0,0
321,Town,0,0,0,0
322,Metropolitan,72.67365434,72.67365434,72.67365434,72.67365434
322,Rural,0,0,0,0
322,Town,0,0,0,0
323,Metropolitan,63.25832072,63.25832072,63.25832072,63.25832072
323,Rural,0,0,0,0
323,Town,0,0,0,0
324,Metropolitan,27.47530847,27.47530847,27.47530847,27.47530847
324,Rural,0,0,0,0
324,Town,0,0,0,0
325,Metropolitan,140.4159174,140.4159174,140.4159174,140.4159174
325,Rural,0,0,0,0
325,Town,0,0,0,0
326,Metropolitan,127.6614091,127.6614091,127.6614091,127.6614091
326,Rural,0,0,0,0
326,Town,0,0,0,0
327,Metropolitan,105.1647853,105.1647853,105.1647853,105.1647853
327,Rural,0,0,0,0
327,Town,0,0,0,0
328,Metropolitan,411.0283483,411.0283483,411.0283483,411.0283483
328,Rural,0,0,0,0
328,Town,0,0,0,0
329,Metropolitan,53.21213572,53.21213572,53.21213572,53.21213572
329,Rural,0,0,0,0
329,Town,0,0,0,0
330,Metropolitan,301.3158337,301.3158337,301.3158337,301.3158337
330,Rural,0,0,0,0
330,Town,0,0,0,0
331,Metropolitan,117.0375481,117.0375481,117.0375481,117.0375481
331,Rural,0,0,0,0
331,Town,0,0,0,0
332,Metropolitan,148.7669818,148.7669818,148.7669818,148.7669818
332,Rural,0,0,0,0
332,Town,0,0,0,0
333,Metropolitan,185.2001113,185.2001113,185.2001113,185.2001113
333,Rural,0,0,0,0
333,Town,0,0,0,0
334,Metropolitan,218.1556613,218.1556613,218.1556613,218.1556613
334,Rural,0,0,0,0
334,Town,0,0,0,0
335,Metropolitan,138.5598964,138.5598964,138.5598964,138.5598964
335,Rural,0,0,0,0
335,Town,0,0,0,0
336,Metropolitan,576.8465353,576.8465353,576.8465353,576.8465353
336,Rural,0,0,0,0
336,Town,0,0,0,0
337,Metropolitan,83.99853423,83.99853423,83.99853423,83.99853423
337,Rural,0,0,0,0
337,Town,0,0,0,0
338,Metropolitan,52.10590139,52.10590139,52.10590139,52.10590139
338,Rural,0,0,0,0
338,Town,0,0,0,0
339,Metropolitan,81.77748686,81.77748686,81.77748686,81.77748686
339,Rural,0,0,0,0
339,Town,0,0,0,0
340,Metropolitan,243.6431925,243.6431925,243.6431925,243.6431925
340,Rural,0,0,0,0
340,Town,0,0,0,0
341,Metropolitan,69.00205701,69.00205701,69.00205701,69.00205701
341,Rural,0,0,0,0
341,Town,0,0,0,0
342,Metropolitan,55.52119757,55.52119757,55.52119757,55.52119757
342,Rural,0,0,0,0
342,Town,0,0,0,0
343,Metropolitan,216.4783901,216.4783901,216.4783901,216.4783901
343,Rural,0,0,0,0
343,Town,0,0,0,0
344,Metropolitan,123.0602784,123.0602784,123.0602784,123.0602784
344,Rural,0,0,0,0
344,Town,0,0,0,0
345,Metropolitan,293.3209599,293.3209599,293.3209599,293.3209599
345,Rural,0,0,0,0
345,Town,0,0,0,0
346,Metropolitan,88.48552292,88.48552292,88.48552292,88.48552292
346,Rural,0,0,0,0
346,Town,0,0,0,0
347,Metropolitan,93.18225167,93.18225167,93.18225167,93.18225167
347,Rural,0,0,0,0
347,Town,0,0,0,0
348,Metropolitan,112.9109755,112.9109755,112.9109755,112.9109755
348,Rural,0,0,0,0
348,Town,0,0,0,0
349,Metropolitan,38.25078187,38.25078187,38.25078187,38.25078187
349,Rural,0,0,0,0
349,Town,0,0,0,0
350,Metropolitan,475.8770668,475.8770668,475.8770668,475.8770668
350,Rural,0,0,0,0
350,Town,0,0,0,0
351,Metropolitan,55.5048957,55.5048957,55.5048957,55.5048957
351,Rural,0,0,0,0
351,Town,0,0,0,0
352,Metropolitan,129.4806839,129.4806839,129.4806839,129.4806839
352,Rural,0,0,0,0
352,Town,0,0,0,0
353,Metropolitan,106.1927841,106.1927841,106.1927841,106.1927841
353,Rural,0,0,0,0
353,Town,0,0,0,0
354,Metropolitan,33.73330828,33.73330828,33.73330828,33.73330828
354,Rural,0,0,0,0
354,Town,0,0,0,0
355,Metropolitan,118.0615934,118.0615934,118.0615934,118.0615934
355,Rural,0,0,0,0
355,Town,0,0,0,0
356,Metropolitan,44.11088155,44.11088155,44.11088155,44.11088155
356,Rural,0,0,0,0
356,Town,0,0,0,0
357,Metropolitan,68.06637649,68.06637649,68.06637649,68.06637649
357,Rural,0,0,0,0
357,Town,0,0,0,0
358,Metropolitan,72.09410604,72.09410604,72.09410604,72.09410604
358,Rural,0,0,0,0
358,Town,0,0,0,0
359,Metropolitan,141.5483061,141.5483061,141.5483061,141.5483061
359,Rural,0,0,0,0
359,Town,0,0,0,0
360,Metropolitan,132.6330607,132.6330607,132.6330607,132.6330607
360,Rural,0,0,0,0
360,Town,0,0,0,0
361,Metropolitan,169.8625048,169.8625048,169.8625048,169.8625048
361,Rural,0,0,0,0
361,Town,0,0,0,0
362,Metropolitan,160.7228969,160.7228969,160.7228969,160.7228969
362,Rural,0,0,0,0
362,Town,0,0,0,0
363,Metropolitan,135.2896348,135.2896348,135.2896348,135.2896348
363,Rural,0,0,0,0
363,Town,0,0,0,0
364,Metropolitan,211.7517176,211.7517176,211.7517176,211.7517176
364,Rural,0,0,0,0
364,Town,0,0,0,0
365,Metropolitan,50.62840673,50.62840673,50.62840673,50.62840673
365,Rural,0,0,0,0
365,Town,0,0,0,0
366,Metropolitan,207.6163347,207.6163347,207.6163347,207.6163347
366,Rural,0,0,0,0
366,Town,0,0,0,0
367,Metropolitan,38.92000863,38.92000863,38.92000863,38.92000863
367,Rural,0,0,0,0
367,Town,0,0,0,0
368,Metropolitan,178.4691459,178.4691459,178.4691459,178.4691459
368,Rural,0,0,0,0
368,Town,0,0,0,0
369,Metropolitan,134.8564273,134.8564273,134.8564273,134.8564273
369,Rural,0,0,0,0
369,Town,0,0,0,0
370,Metropolitan,106.2492637,106.2492637,106.2492637,106.2492637
370,Rural,0,0,0,0
370,Town,0,0,0,0
371,Metropolitan,234.6844207,234.6844207,234.6844207,234.6844207
371,Rural,0,0,0,0
371,Town,0,0,0,0
372,Metropolitan,201.3284332,201.3284332,201.3284332,201.3284332
372,Rural,0,0,0,0
372,Town,0,0,0,0
373,Metropolitan,39.23536703,39.23536703,39.23536703,39.23536703
373,Rural,0,0,0,0
373,Town,0,0,0,0
374,Metropolitan,71.24048413,71.24048413,71.24048413,71.24048413
374,Rural,0,0,0,0
374,Town,0,0,0,0
375,Metropolitan,160.3493635,160.3493635,160.3493635,160.3493635
375,Rural,0,0,0,0
375,Town,0,0,0,0
376,Metropolitan,120.5943208,120.5943208,120.5943208,120.5943208
376,Rural,0,0,0,0
376,Town,0,0,0,0
377,Metropolitan,35.56198397,35.56198397,35.56198397,35.56198397
377,Rural,0,0,0,0
377,Town,0,0,0,0
378,Metropolitan,95.94843551,95.94843551,95.94843551,95.94843551
378,Rural,0,0,0,0
378,Town,0,0,0,0
379,Metropolitan,78.6238031,78.6238031,78.6238031,78.6238031
379,Rural,0,0,0,0
379,Town,0,0,0,0
380,Metropolitan,69.55360042,69.55360042,69.55360042,69.55360042
380,Rural,0,0,0,0
380,Town,0,0,0,0
381,Metropolitan,191.8261692,191.8261692,191.8261692,191.8261692
381,Rural,0,0,0,0
381,Town,0,0,0,0
382,Metropolitan,105.7725725,105.7725725,105.7725725,105.7725725
382,Rural,0,0,0,0
382,Town,0,0,0,0
383,Metropolitan,149.1546466,149.1546466,149.1546466,149.1546466
383,Rural,0,0,0,0
383,Town,0,0,0,0
384,Metropolitan,131.9165593,131.9165593,131.9165593,131.9165593
384,Rural,0,0,0,0
384,Town,0,0,0,0
385,Metropolitan,219.1983308,219.1983308,219.1983308,219.1983308
385,Rural,0,0,0,0
385,Town,0,0,0,0
386,Metropolitan,181.2624017,181.2624017,181.2624017,181.2624017
386,Rural,0,0,0,0
386,Town,0,0,0,0
387,Metropolitan,58.40087849,58.40087849,58.40087849,58.40087849
387,Rural,0,0,0,0
387,Town,0,0,0,0
388,Metropolitan,163.4248135,163.4248135,163.4248135,163.4248135
388,Rural,0,0,0,0
388,Town,0,0,0,0
389,Metropolitan,232.9918518,232.9918518,232.9918518,232.9918518
389,Rural,0,0,0,0
389,Town,0,0,0,0
390,Metropolitan,32.2595178,32.2595178,32.2595178,32.2595178
390,Rural,0,0,0,0
390,Town,0,0,0,0
391,Metropolitan,130.6439304,130.6439304,130.6439304,130.6439304
391,Rural,0,0,0,0
391,Town,0,0,0,0
392,Metropolitan,155.5831298,155.5831298,155.5831298,155.5831298
392,Rural,0,0,0,0
392,Town,0,0,0,0
393,Metropolitan,75.33367515,75.33367515,75.33367515,75.33367515
393,Rural,0,0,0,0
393,Town,0,0,0,0
394,Metropolitan,83.03790946,83.03790946,83.03790946,83.03790946
394,Rural,0,0,0,0
394,Town,0,0,0,0
395,Metropolitan,47.41277867,47.41277867,47.41277867,47.41277867
395,Rural,0,0,0,0
395,Town,0,0,0,0
396,Metropolitan,55.08028991,55.08028991,55.08028991,55.08028991
396,Rural,0,0,0,0
396,Town,0,0,0,0
397,Metropolitan,231.4176862,231.4176862,231.4176862,231.4176862
397,Rural,0,0,0,0
397,Town,0,0,0,0
398,Metropolitan,138.6733427,138.6733427,138.6733427,138.6733427
398,Rural,0,0,0,0
398,Town,0,0,0,0
399,Metropolitan,445.5658899,445.5658899,445.5658899,445.5658899
399,Rural,0,0,0,0
399,Town,0,0,0,0
400,Metropolitan,993.0959824,993.0959824,993.0959824,993.0959824
400,Rural,0,0,0,0
400,Town,0,0,0,0
401,Metropolitan,523.2473617,523.2473617,523.2473617,523.2473617
401,Rural,0,0,0,0
401,Town,0,0,0,0
402,Metropolitan,70.97006026,70.97006026,70.97006026,70.97006026
402,Rural,0,0,0,0
402,Town,0,0,0,0
403,Metropolitan,52.64634593,52.64634593,52.64634593,52.64634593
403,Rural,0,0,0,0
403,Town,0,0,0,0
404,Metropolitan,195.1839485,195.1839485,195.1839485,195.1839485
404,Rural,0,0,0,0
404,Town,0,0,0,0
405,Metropolitan,184.6294334,184.6294334,184.6294334,184.6294334
405,Rural,0,0,0,0
405,Town,0,0,0,0
406,Metropolitan,66.43013026,66.43013026,66.43013026,66.43013026
406,Rural,0,0,0,0
406,Town,0,0,0,0
407,Metropolitan,150.9676755,150.9676755,150.9676755,150.9676755
407,Rural,0,0,0,0
407,Town,0,0,0,0
408,Metropolitan,36.77374031,36.77374031,36.77374031,36.77374031
408,Rural,0,0,0,0
408,Town,0,0,0,0
409,Metropolitan,110.0095117,110.0095117,110.0095117,110.0095117
409,Rural,0,0,0,0
409,Town,0,0,0,0
410,Metropolitan,478.7146291,478.7146291,478.7146291,478.7146291
410,Rural,0,0,0,0
410,Town,0,0,0,0
411,Metropolitan,513.212218,513.212218,513.212218,513.212218
411,Rural,0,0,0,0
411,Town,0,0,0,0
412,Metropolitan,376.9407112,376.9407112,376.9407112,376.9407112
412,Rural,0,0,0,0
412,Town,0,0,0,0
413,Metropolitan,127.2892953,127.2892953,127.2892953,127.2892953
413,Rural,0,0,0,0
413,Town,0,0,0,0
414,Metropolitan,33.30685777,33.30685777,33.30685777,33.30685777
414,Rural,0,0,0,0
414,Town,0,0,0,0
415,Metropolitan,223.2557227,223.2557227,223.2557227,223.2557227
415,Rural,0,0,0,0
415,Town,0,0,0,0
416,Metropolitan,177.6546294,177.6546294,177.6546294,177.6546294
416,Rural,0,0,0,0
416,Town,0,0,0,0
417,Metropolitan,75.28809844,75.28809844,75.28809844,75.28809844
417,Rural,0,0,0,0
417,Town,0,0,0,0
418,Metropolitan,73.20910097,73.20910097,73.20910097,73.20910097
418,Rural,0,0,0,0
418,Town,0,0,0,0
419,Metropolitan,227.1771566,227.1771566,227.1771566,227.1771566
419,Rural,0,0,0,0
419,Town,0,0,0,0
420,Metropolitan,315.4676123,315.4676123,315.4676123,315.4676123
420,Rural,0,0,0,0
420,Town,0,0,0,0
421,Metropolitan,477.518599,477.518599,477.518599,477.518599
421,Rural,0,0,0,0
421,Town,0,0,0,0
422,Metropolitan,152.8610004,152.8610004,152.8610004,152.8610004
422,Rural,0,0,0,0
422,Town,0,0,0,0
423,Metropolitan,168.4203396,168.4203396,168.4203396,168.4203396
423,Rural,0,0,0,0
423,Town,0,0,0,0
424,Metropolitan,163.9436829,163.9436829,163.9436829,163.9436829
424,Rural,0,0,0,0
424,Town,0,0,0,0
425,Metropolitan,428.9996162,428.9996162,428.9996162,428.9996162
425,Rural,0,0,0,0
425,Town,0,0,0,0
426,Metropolitan,106.2348135,106.2348135,106.2348135,106.2348135
426,Rural,0,0,0,0
426,Town,0,0,0,0
427,Metropolitan,32.55401883,32.55401883,32.55401883,32.55401883
427,Rural,0,0,0,0
427,Town,0,0,0,0
428,Metropolitan,406.9576675,406.9576675,406.9576675,406.9576675
428,Rural,0,0,0,0
428,Town,0,0,0,0
429,Metropolitan,364.218563,364.218563,364.218563,364.218563
429,Rural,0,0,0,0
429,Town,0,0,0,0
430,Metropolitan,643.9864078,643.9864078,643.9864078,643.9864078
430,Rural,0,0,0,0
430,Town,0,0,0,0
431,Metropolitan,79.71752983,79.71752983,79.71752983,79.71752983
431,Rural,0,0,0,0
431,Town,0,0,0,0
432,Metropolitan,140.9139458,140.9139458,140.9139458,140.9139458
432,Rural,0,0,0,0
432,Town,0,0,0,0
433,Metropolitan,185.1867891,185.1867891,185.1867891,185.1867891
433,Rural,0,0,0,0
433,Town,0,0,0,0
434,Metropolitan,157.9587125,157.9587125,157.9587125,157.9587125
434,Rural,0,0,0,0
434,Town,0,0,0,0
435,Metropolitan,164.8042703,164.8042703,164.8042703,164.8042703
435,Rural,0,0,0,0
435,Town,0,0,0,0
436,Metropolitan,360.930754,360.930754,360.930754,360.930754
436,Rural,0,0,0,0
436,Town,0,0,0,0
437,Metropolitan,400.3679419,400.3679419,400.3679419,400.3679419
437,Rural,0,0,0,0
437,Town,0,0,0,0
438,Metropolitan,105.9300099,105.9300099,105.9300099,105.9300099
438,Rural,0,0,0,0
438,Town,0,0,0,0
439,Metropolitan,137.6965621,137.6965621,137.6965621,137.6965621
439,Rural,0,0,0,0
439,Town,0,0,0,0
440,Metropolitan,178.4568959,178.4568959,178.4568959,178.4568959
440,Rural,0,0,0,0
440,Town,0,0,0,0
441,Metropolitan,140.3639753,140.3639753,140.3639753,140.3639753
441,Rural,0,0,0,0
441,Town,0,0,0,0
442,Metropolitan,5.198405907,5.198405907,5.198405907,5.198405907
442,Rural,0,0,0,0
442,Town,0,0,0,0
443,Metropolitan,153.6042133,153.6042133,153.6042133,153.6042133
443,Rural,0,0,0,0
443,Town,0,0,0,0
444,Metropolitan,93.8333313,93.8333313,93.8333313,93.8333313
444,Rural,0,0,0,0
444,Town,0,0,0,0
445,Metropolitan,396.6633299,396.6633299,396.6633299,396.6633299
445,Rural,0,0,0,0
445,Town,0,0,0,0
446,Metropolitan,36.23653408,36.23653408,36.23653408,36.23653408
446,Rural,0,0,0,0
446,Town,0,0,0,0
447,Metropolitan,133.6378258,133.6378258,133.6378258,133.6378258
447,Rural,0,0,0,0
447,Town,0,0,0,0
448,Metropolitan,297.1864164,297.1864164,297.1864164,297.1864164
448,Rural,0,0,0,0
448,Town,0,0,0,0
449,Metropolitan,133.8679169,133.8679169,133.8679169,133.8679169
449,Rural,0,0,0,0
449,Town,0,0,0,0
450,Metropolitan,95.56055715,95.56055715,95.56055715,95.56055715
450,Rural,0,0,0,0
450,Town,0,0,0,0
451,Metropolitan,86.10977056,86.10977056,86.10977056,86.10977056
451,Rural,0,0,0,0
451,Town,0,0,0,0
452,Metropolitan,75.99604593,75.99604593,75.99604593,75.99604593
452,Rural,0,0,0,0
452,Town,0,0,0,0
453,Metropolitan,47.74672073,47.74672073,47.74672073,47.74672073
453,Rural,0,0,0,0
453,Town,0,0,0,0
454,Metropolitan,153.6758554,153.6758554,153.6758554,153.6758554
454,Rural,0,0,0,0
454,Town,0,0,0,0
455,Metropolitan,180.4091009,180.4091009,180.4091009,180.4091009
