District,OwnRatio-2005,OwnRatio-2015,OwnRatio-2038,OwnRatio-2050,Threshold-2005,Threshold-2015,Threshold-2038,Threshold-2050,PropSuitable-2005,PropSuitable-2015,PropSuitable-2038,PropSuitable-2050
3580,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3581,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3582,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3583,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3584,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3585,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3586,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3587,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3588,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3589,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3590,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3591,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3592,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3593,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3594,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3595,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3596,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3597,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3598,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3599,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3600,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3601,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3602,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3603,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3604,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3605,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3606,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3607,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3608,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3609,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3610,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3611,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3612,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3613,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3614,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3615,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3616,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3617,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3618,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3619,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3620,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3621,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3622,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3623,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3624,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3625,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3626,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3627,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3628,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3629,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3630,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3631,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3632,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3633,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3634,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3635,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3636,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3637,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3638,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3639,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3640,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3641,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3642,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3643,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3644,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3645,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3646,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3647,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3648,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3649,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3650,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3651,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3652,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3653,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3654,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3655,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3656,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3657,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3658,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3659,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3660,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3661,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3662,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3663,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3664,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3665,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3666,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3667,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3668,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3669,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3670,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3671,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3672,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3673,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3674,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3675,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3676,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3677,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3678,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3679,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3680,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3681,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3682,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3683,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3684,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3685,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3686,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3687,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3688,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3689,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3690,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3691,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3692,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3693,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3694,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3695,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3696,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3697,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3698,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3699,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3700,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3701,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3702,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3703,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3704,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3705,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3706,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3707,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3708,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3709,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3710,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3711,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3712,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3713,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3714,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3715,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3716,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3717,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3718,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3719,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3720,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3721,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3722,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3723,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3724,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3725,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3726,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3727,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3728,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3729,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3730,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3731,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3732,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3733,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3734,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3735,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3736,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3737,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3738,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3739,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3740,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3741,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3742,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3743,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3744,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3745,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3746,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3747,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3748,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3749,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3750,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3751,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3752,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3753,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3754,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3755,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3756,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3757,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3758,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3759,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3760,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3761,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3762,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3763,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3764,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3765,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3766,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3767,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3768,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3769,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3770,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3771,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3772,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3773,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3774,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3775,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3776,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3777,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3778,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3779,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3780,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3781,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3782,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3783,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3784,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3785,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3786,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3787,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3788,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3789,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3790,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3791,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3792,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3793,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3794,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3795,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3796,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3797,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3798,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3799,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3800,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3801,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3802,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3803,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3804,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3805,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3806,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3807,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3808,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3809,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3810,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3811,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3812,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3813,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3814,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3815,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3816,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3817,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3818,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3819,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3820,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3821,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3822,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3823,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3824,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3825,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3826,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3827,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3828,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3829,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3830,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3831,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3832,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3833,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3834,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3835,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3836,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3837,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3838,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3839,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3840,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3841,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3842,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3843,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3844,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3845,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3846,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3847,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3848,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3849,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3850,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3851,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3852,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3853,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3854,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3855,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3856,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3857,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3858,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3859,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3860,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3861,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3862,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3863,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3864,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3865,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3866,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3867,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3868,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3869,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3870,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3871,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3872,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3873,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3874,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3875,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3876,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3877,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3878,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3879,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3880,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3881,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3882,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3883,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3884,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3885,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3886,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3887,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3888,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3889,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3890,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3891,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3892,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3893,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3894,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3895,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3896,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3897,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3898,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3899,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3900,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3901,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3902,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3903,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3904,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3905,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3906,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3907,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3908,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3909,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3910,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3911,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3912,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3913,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3914,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3915,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3916,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3917,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3918,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3919,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3920,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3921,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3922,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3923,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3924,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3925,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3926,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3927,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3928,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3929,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3930,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3931,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3932,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3933,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3934,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3935,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3936,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3937,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3938,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3939,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3940,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3941,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3942,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3943,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3944,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3945,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3946,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3947,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3948,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3949,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3950,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3951,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3952,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3953,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3954,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3955,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3956,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3957,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3958,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3959,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3960,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3961,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3962,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3963,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3964,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3965,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3966,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3967,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3968,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3969,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3970,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3971,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3972,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3973,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3974,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
3975,1,1,1,1,4,4,4,4,0.01,0.01,0.01,0.04
